,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
602,DAEWOO,Lanos,Lanos,SPREMENLJIV,ROČNI,BENCIN,4,5.0,,,1.5,https://www.bolha.com/avto-oglasi/daewoo-lanos-tn1-122-oglas-10061569,Daewoo Lanos TN1-122,2002.0,100000.0,800.0,bolha,7234.0,653.0
603,VOLKSWAGEN,Sharan,Sharan,KOMBI,ROČNI,DIEZEL,4,,,85.0,1.9,https://www.bolha.com/avto-oglasi/vw-sharan-letnik-2003-198000-km-diesel-oglas-1576913,"VW Sharan, letnik 2003, 198000 km, diesel",2003.0,198000.0,1.0,bolha,27832.0,2655.0
604,SKODA,Fabia,Fabia,HATCHBACK,ROČNI,BENCIN,4,,,50.0,1.4,https://www.bolha.com/avto-oglasi/skoda-fabia-letnik-2001-130000-km-bencin-oglas-1579358,"Škoda Fabia, letnik 2001, 130000 km, bencin",2001.0,130000.0,1.0,bolha,24011.0,2353.0
605,PEUGEOT,207 3 Doors,207 RC,HATCHBACK,ROČNI,BENCIN,5,,,54.0,1.4,https://www.bolha.com/avto-oglasi/peugeot-207-letnik-2007-120000-km-bencin-oglas-1577804,"Peugeot 207, letnik 2007, 120000 km, bencin",2007.0,120000.0,,bolha,20585.0,2014.0
606,VOLKSWAGEN,Touran,Touran,KOMBI,ROČNI,DIEZEL,5,,,77.0,1.9,https://www.bolha.com/avto-oglasi/vw-touran-letnik-2004-148000-km-diesel-oglas-1576625,"VW Touran, letnik 2004, 148000 km, diesel",2004.0,148000.0,,bolha,27775.0,2651.0
607,Mercedes-Benz,C-klasa,220,SPREMENLJIV,ROČNI,DIEZEL,5,6.0,,110.0,1.8,https://www.bolha.com/avto-oglasi/mercedes-benz-c-klasa-220-oglas-10061302,Mercedes-Benz C-klasa 220,2008.0,3000.0,6500.0,bolha,,
608,VOLKSWAGEN,Passat Variant,Passat Variant,KARAVAN,,BENCIN,5,,,110.0,18.0,https://www.bolha.com/avto-oglasi/vw-passat-5-varijant-oglas-10061229,VW Passat 5+ Varijant,2003.0,265000.0,1600.0,bolha,27328.0,2638.0
609,ALFA ROMEO,33,33 Giardinetta,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/alfa-prednja-dva-zarometa-oglas-1576770,ALFA prednja dva žarometa,1989.0,190.0,50.08,bolha,355.0,51.0
610,NISSAN,Almera / Pulsar 5 Doors,Almera / Pulsar 5 Doors,HATCHBACK,ROČNI,BENCIN,5,,,72.0,1.5,https://www.bolha.com/avto-oglasi/nissan-almera-letnik-2002-200000-km-bencin-oglas-1578942,"Nissan Almera, letnik 2002, 200000 km, bencin",2002.0,200000.0,350.0,bolha,18514.0,1854.0
611,BMW,serija 5,N/A,SPREMENLJIV,ROČNI,DIEZEL,4,,,,2.5,https://www.bolha.com/avto-oglasi/bmw-serija-5-letnik-1992-300000-km-diesel-oglas-1576791,"BMW serija 5, letnik 1992, 300000 km, diesel",1992.0,300000.0,150.0,bolha,,
612,Ford,Escort,N/A,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/ford-escort-let-71-oglas-1581481,Ford Escort let.71,1971.0,190.0,100.0,bolha,,
613,Ford,Escort,N/A,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/ford-let78-rez-deli-oglas-1578872,Ford let78 rez.deli,1977.0,190.0,62.59,bolha,,
614,NISSAN,Almera / Pulsar 5 Doors,Almera / Pulsar 5 Doors,HATCHBACK,ROČNI,BENCIN,5,,,72.0,1.5,https://www.bolha.com/avto-oglasi/nissan-almera-letnik-2002-200000-km-bencin-oglas-1577463,"Nissan Almera, letnik 2002, 200000 km, bencin",2002.0,200000.0,250.0,bolha,18514.0,1854.0
615,NISSAN,Primera Sedan,Primera Sedan,KARAVAN,ROČNI,BENCIN,5,,,103.0,2.0,https://www.bolha.com/avto-oglasi/nissan-primera-letnik-2003-200000-km-bencin-oglas-1583176,"Nissan Primera, letnik 2003, 200000 km, bencin",2003.0,200000.0,500.0,bolha,18568.0,1858.0
616,NISSAN,Sunny,Sunny,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/nissan-sunny-1.4-slx-letnik-1996-1-km-bencin-oglas-2569186,"Nissan Sunny 1.4 slx, letnik 1996, 1 km, bencin",1996.0,1.0,20.0,bolha,18604.0,1863.0
617,Ford,Escort,N/A,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/ford-eskord-zadnji-odbijac-oglas-1578313,ford eskord zadnji odbijač,1991.0,190.0,20.87,bolha,,
618,Ford,Escort,N/A,SPREMENLJIV,,BENCIN,4,,,,2.0,https://www.bolha.com/avto-oglasi/ford-escort-xr-letnik-1981-5-km-bencin-oglas-1578021,"Ford Escort XR, letnik 1981, 5 km, bencin",1981.0,5.0,120.0,bolha,,
619,NISSAN,Primera Sedan,Primera Sedan,SPREMENLJIV,ROČNI,DIEZEL,4,,,66.0,2.0,https://www.bolha.com/avto-oglasi/nissan-primera-letnik-1998-190000-km-diesel-bencin-oglas-1577712,"Nissan Primera, letnik 1998, 190000 km, diesel-bencin",1998.0,190000.0,160.0,bolha,18579.0,1858.0
620,NISSAN,Primera Sedan,Primera Sedan,KARAVAN,ROČNI,DIEZEL,5,,,93.0,2.2,https://www.bolha.com/avto-oglasi/nissan-primera-karavan-letnik-2003-250000-km-diesel-oglas-1576772,"Nissan Primera Karavan, letnik 2003, 250000 km, diesel",2003.0,250000.0,600.0,bolha,18570.0,1858.0
621,VOLKSWAGEN,Scirocco,Scirocco,SPREMENLJIV,ROČNI,BENCIN,2,,,66.0,2.0,https://www.bolha.com/avto-oglasi/vw-scirocco-letnik-1978-2-km-bencin-oglas-1579169,"VW Scirocco, letnik 1978, 2 km, bencin",1978.0,2.0,70.0,bolha,27814.0,2652.0
622,NISSAN,Almera / Pulsar 5 Doors,Almera / Pulsar 5 Doors,HATCHBACK,ROČNI,DIEZEL,5,,,55.0,2.0,https://www.bolha.com/avto-oglasi/nissan-almera-letnik-2000-200-km-diesel-oglas-1582413,"Nissan Almera, letnik 2000, 200 km, diesel",2000.0,200.0,55.0,bolha,18528.0,1854.0
623,NISSAN,Sunny,Sunny,HATCHBACK,ROČNI,DIEZEL,5,,,55.0,2.0,https://www.bolha.com/avto-oglasi/nissan-sunny-letnik-1995-200000-km-diesel-oglas-1578763,"Nissan Sunny, letnik 1995, 200000 km, diesel",1995.0,200000.0,100.0,bolha,18605.0,1863.0
624,Nissan,Sunny Karavan,N/A,KARAVAN,,DIEZEL,4,,,,2.0,https://www.bolha.com/avto-oglasi/nissan-sunny-karavan-letnik-1995-200000-km-diesel-oglas-1577482,"Nissan Sunny Karavan, letnik 1995, 200000 km, diesel",1995.0,200000.0,200.0,bolha,,
625,FORD,Orion,Orion,SPREMENLJIV,ROČNI,DIEZEL,4,,,44.0,1.8,https://www.bolha.com/avto-oglasi/ford-orion-clx-dizel-oglas-1576527,Ford Orion CLX  dizel,1992.0,178000.0,222.0,bolha,10144.0,1008.0
626,NISSAN,Sunny,Sunny,SPREMENLJIV,ROČNI,BENCIN,5,,,,1.0,https://www.bolha.com/avto-oglasi/nissan-sunny-delih-87-96-oglas-1578448,nissan sunny po delih od 87 do 96,1994.0,190.0,146.05,bolha,18603.0,1863.0
627,Hyundai,Pony,N/A,SPREMENLJIV,,BENCIN,4,,,,1.0,https://www.bolha.com/avto-oglasi/hundaj-poni-1.5-gls-l-91-delih-oglas-1582727,hundaj poni 1.5 gls l.91 po delih,1991.0,190.0,41.73,bolha,,
628,NISSAN,Sunny,Sunny,KARAVAN,ROČNI,BENCIN,5,,,55.0,1.6,https://www.bolha.com/avto-oglasi/nissan-sunny-slx-delih-letnik-1992-200000-km-bencin-oglas-1582456,"Nissan Sunny slx po delih, letnik 1992, 200000 km, bencin",1992.0,200000.0,55.0,bolha,18603.0,1863.0
629,FORD,Mondeo Wagon,Mondeo Wagon,KARAVAN,ROČNI,DIEZEL,5,,,91.0,2.0,https://www.bolha.com/avto-oglasi/ford-mondeo-karavan-2.0-tdci-trend-durashift-oglas-5701081,Ford Mondeo Karavan 2.0 TDCi Trend Durashift,2005.0,107700.0,500.0,bolha,9305.0,942.0
630,RENAULT,Megane Sedan,Megane Sedan,HATCHBACK,ROČNI,DIEZEL,5,6.0,,70.0,1.461,https://www.bolha.com/avto-oglasi/renault-megane-berline-dci-95-expression-slo-1-lastnik-oglas-10061005,Renault Megane Berline dCi 95 Expression - Slo 1 lastnik,2016.0,199988.0,8300.0,bolha,21838.0,2201.0
631,SEAT,Ibiza 5 Doors,Ibiza 5 Doors,SPREMENLJIV,ROČNI,BENCIN,3,,,51.0,1.2,https://www.bolha.com/avto-oglasi/seat-ibiza-letnik-2010-49000-km-bencin-oglas-1578180,"Seat Ibiza, letnik 2010, 49000 km, bencin",2010.0,49000.0,2000.0,bolha,23411.0,2323.0
632,Zastava,101,Skala 55,SPREMENLJIV,ROČNI,BENCIN,5,5.0,,40.0,1.1,https://www.bolha.com/avto-oglasi/zastava-101-skala-55-oglas-8958532,Zastava 101 Skala 55,1988.0,84500.0,,bolha,,
633,VOLKSWAGEN,Sharan,Sharan,KOMBI,ROČNI,DIEZEL,5,6.0,,103.0,1.998,https://www.bolha.com/avto-oglasi/vw-sharan-sharan-letnik-2011-230000-km-tel-041807451-oglas-1577868,VW Sharan n7 letnik 2011 rezervni deli tel. 041807451,2011.0,150000.0,,bolha,27827.0,2655.0
634,RENAULT,Kangoo,Kangoo,KOMBI,ROČNI,DIEZEL,3,,,55.0,1.461,https://www.bolha.com/avto-oglasi/renault-kangoo-express-fw14bd-oglas-10060072,Renault Kangoo Express FW14BD,2013.0,195900.0,4500.0,bolha,21805.0,2200.0
635,HONDA,Accord,Accord 4 Doors,SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,115.0,1.997,https://www.bolha.com/avto-oglasi/honda-accord-accord-2.0i-vtec-executive-b-avt-avtomatik-oglas-9417770,"Honda Accord Accord 2,0i VTEC Executive B Avt. avtomatik",2009.0,230000.0,9990.0,bolha,11052.0,1110.0
636,RENAULT,Megane Estate,Megane Estate,KARAVAN,,DIEZEL,5,,,,1.9,https://www.bolha.com/avto-oglasi/renault-megane-break-model-2-oglas-10059888,Renault Megane Break model 2,2003.0,203000.0,0.0,bolha,21931.0,2202.0
637,RENAULT,Clio 5 Doors,Clio - 5 doors,HATCHBACK,,BENCIN,5,,,,1.2,https://www.bolha.com/avto-oglasi/renault-clio-model-2-oglas-10059878,Renault Clio model 2,1999.0,130000.0,880.0,bolha,22125.0,2205.0
638,,,,HATCHBACK,,,5,,,,,https://www.bolha.com/avto-oglasi/vw-golf-ii-model-2-in-renault-9-oglas-9523129,VW Golf II model 2,,,880.0,bolha,,
639,OPEL,Corsa 5 Doors,Corsa 5 Doors,HATCHBACK,ROČNI,BENCIN,2,5.0,,59.0,1.229,https://www.bolha.com/avto-oglasi/opel-corsa-1.2-16v-oglas-10059834,"Opel Corsa 1,2 16v",2006.0,200000.0,1795.0,bolha,19012.0,1910.0
640,VOLKSWAGEN,Golf Plus,Golf Plus,SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,77.0,1.598,https://www.bolha.com/avto-oglasi/vw-golf-plus-accaycxo-fm5fm5a4o51n7mgn1-oglas-10059208,VW Golf Plus ACCAYCXO-FM5FM5A4O51N7MGN1,2010.0,226276.0,4900.0,bolha,28084.0,2685.0
641,CITROEN,Xsara,Xsara,SPREMENLJIV,ROČNI,BENCIN,4,5.0,,,1.6,https://www.bolha.com/avto-oglasi/citro-n-xsara-1.6i-oglas-10058459,"Citroën Xsara 1,6i",1998.0,332000.0,225.0,bolha,6910.0,605.0
642,SMART,Roadster,Roadster,SPREMENLJIV,AVTOMATSKI,BENCIN,2,,,60.0,700.0,https://www.bolha.com/avto-oglasi/smart-roadster-cabrio-sv-avtomatik-oglas-9113653,Smart roadster cabrio sv avtomatik,2003.0,128000.0,5200.0,bolha,24633.0,2393.0
643,ALFA ROMEO,4C Spider,4C Spider,SPREMENLJIV,,BENCIN,2,,,135.0,2.0,https://www.bolha.com/avto-oglasi/alfa-romeo-spider-2.0-ts-cabrio-oglas-5966281,Alfa Romeo Spider  Cabrio,1995.0,260000.0,4800.0,bolha,157.0,29.0
644,VOLKSWAGEN,Touran,Touran,KOMBI,ROČNI,DIEZEL,5,,,74.0,1.896,https://www.bolha.com/avto-oglasi/vw-touran-1.9tdi-oglas-9776380,VW Touran 1.9tdi,2004.0,271214.0,3500.0,bolha,27775.0,2651.0
645,Toyota,Corolla,Xl 1.3,SPREMENLJIV,ROČNI,BENCIN,4,5.0,,75.0,1.296,https://www.bolha.com/avto-oglasi/toyota-corolla-xl-1.3-oglas-9389414,Toyota Corolla Xl 1.3 3200 eur,1988.0,160000.0,,bolha,,
646,VOLKSWAGEN,Golf Cabrio,Golf VI Cabrio,SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,51.0,1.6,https://www.bolha.com/avto-oglasi/vw-golf-ii-1.6-dizel-oglas-3495857,VW Golf II 1.6 dizel,1990.0,97000.0,111.0,bolha,28055.0,2683.0
647,FORD,Escort 3 Doors,Escort 3 Doors,SPREMENLJIV,ROČNI,BENCIN,5,5.0,,67.0,1.597,https://www.bolha.com/avto-oglasi/ford-escort-1.6i-16v-oglas-5744450,Ford Escort 1.6I 16V,1996.0,57000.0,700.0,bolha,9745.0,980.0
648,VOLVO,S80,S80,SPREMENLJIV,AVTOMATSKI,DIEZEL,4,,,120.0,2.401,https://www.bolha.com/avto-oglasi/volvo-s80-dizel-avtomatik-oglas-4791034,Volvo S80 DIZEL avtomatik,2003.0,222222.0,400.0,bolha,28839.0,2744.0
649,VOLKSWAGEN,Beetle,Beetle,COUPÉ,ROČNI,BENCIN,3,5.0,,110.0,1.896,https://www.bolha.com/avto-oglasi/vw-beetle-turbo-oglas-5670183,VW Beetle turbo,2004.0,222222.0,123.0,bolha,27945.0,2676.0
650,FIAT,Doblo,Doblo,KOMBI,ROČNI,DIEZEL,5,6.0,,,1.948,https://www.bolha.com/avto-oglasi/fiat-doblo-2.0-multijet-oglas-6383079,Fiat Doblo 2.0 multijet,2015.0,83000.0,,bolha,7960.0,794.0
651,BMW,serija 3,E46,SPREMENLJIV,ROČNI,BENCIN,4,,,88.0,1.8,https://www.bolha.com/avto-oglasi/bmw-serija-3-letnik-2001-180000-km-bencin-oglas-1582911,"BMW serija 3, letnik 2001, 180000 km, bencin",2001.0,180000.0,,bolha,,
652,BMW,3 Series Coupe,3 Series Coupe (E46),SPREMENLJIV,ROČNI,BENCIN,4,5.0,,87.0,1.8,https://www.bolha.com/avto-oglasi/bmw-serija-3-limuzina-oglas-9909636,BMW serija 3 limuzina,2002.0,280000.0,2500.0,bolha,4689.0,300.0
653,MERCEDES BENZ,B-Klasse,B-Class (W247),KOMBI,AVTOMATSKI,DIEZEL,5,,,120.0,2.0,https://www.bolha.com/avto-oglasi/mercedes-benz-b-klasa-180-cdi-avtomatik-oglas-9776411,Mercedes-Benz B-klasa 180 cdi avtomatik,2005.0,230000.0,5200.0,bolha,15176.0,1615.0
654,RENAULT,Scenic,Scenic,KOMBI,ROČNI,DIEZEL,4,,,,1.461,https://www.bolha.com/avto-oglasi/renault-scenic-letnik-2004-200000-km-diesel-oglas-1583181,"Renault Scenic, letnik 2004, 200000 km, diesel",2004.0,200000.0,100.0,bolha,22329.0,2213.0
655,RENAULT,Megane Cabriolet,Megane Coupe - Cabrio,SPREMENLJIV,ROČNI,BENCIN,5,,,67.0,1.6,https://www.bolha.com/avto-oglasi/renault-clio-grandtour-oglas-10056936,Renault Clio Grandtour,2007.0,107000.0,2800.0,bolha,22403.0,2215.0
656,PEUGEOT,307 3 Doors,307 3 Doors,SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,66.0,1.997,https://www.bolha.com/avto-oglasi/peugeot-307-xs-2.0-hdi-1-lastnik-oglas-9904055,Peugeot 307 XS 2.0 HDI 1.lastnik,2005.0,360900.0,2100.0,bolha,20742.0,2022.0
657,Suzuki,Vitara,LYD21S-MT2,SUV,ROČNI,BENCIN,5,5.0,,88.0,1.6,https://www.bolha.com/avto-oglasi/suzuki-vitara-lyd21s-mt2-oglas-10056551,Suzuki Vitara LYD21S-MT2,2017.0,92400.0,15500.0,bolha,,
658,,,,SUV,,,5,,,,,https://www.bolha.com/avto-oglasi/nissan-x-trail-2.0-t30-oglas-9868322,Nissan X-Trail 2.0 T30,,,2500.0,bolha,,
659,Peugeot,308,2.0 HDI GT,SPREMENLJIV,AVTOMATSKI,DIEZEL,5,,,133.0,2.0,https://www.bolha.com/avto-oglasi/peugeot-308-2.0-hdi-gt-avtomatik-oglas-9780937,Peugeot 308 2.0 HDI GT avtomatik,2017.0,129231.0,17390.0,bolha,,
660,MAZDA,CX-5,CX-5,SUV,ROČNI,DIEZEL,2,5.0,,76.0,2.5,https://www.bolha.com/avto-oglasi/mazda-b-2500-pickup-oglas-10056165,Mazda B-2500 Pickup,1996.0,400000.0,1900.0,bolha,14678.0,1553.0
661,FIAT,Idea,Idea,KOMBI,,BENCIN,4,,,,2.0,https://www.bolha.com/avto-oglasi/prednji-odbijac-fiat-scudo-letnik-2001-100-km-bencin-oglas-2401020,"Prednji odbijač Fiat Scudo, letnik 2001, 100 km, bencin,",2001.0,100.0,35.0,bolha,8390.0,890.0
662,AUDI,A5 Sportback,A5 Sportback,SPREMENLJIV,AVTOMATSKI,DIEZEL,5,,,100.0,1.968,https://www.bolha.com/avto-oglasi/audi-a5-sportback-2.0-tdi-multitronic-business-avtomatik-oglas-10055721,Audi A5 Sportback 2.0 TDI Multitronic Business avtomatik,2015.0,222000.0,7750.0,bolha,1127.0,147.0
663,SUBARU,Impreza,Impreza Wagon,KARAVAN,ROČNI,BENCIN,4,,,,2.0,https://www.bolha.com/avto-oglasi/prodam-dele-subaru-impreza-2.0-1997-oglas-1576858,prodam dele za SUBARU IMPREZA 2.0 - 1997,1995.0,171500.0,,bolha,24885.0,2419.0
664,Jaguar,XJ,4.2  ,SPREMENLJIV,AVTOMATSKI,BENCIN,4,,,125.0,4.2,https://www.bolha.com/avto-oglasi/jaguar-xj-4.2-avtomatik-oglas-8789037,Jaguar XJ 4.2   avtomatik,1978.0,31500.0,3200.0,bolha,,
665,NISSAN,Qashqai,Qashqai,SUV,,BENCIN,5,,,84.0,1.598,https://www.bolha.com/avto-oglasi/nissan-qashqai-1.6-16v-letnik-2009-km-11111-oglas-10055210,"Nissan Qashqai 1,6 16V, LETNIK 2009, KM 11111",2009.0,11111.0,,bolha,18251.0,1832.0
666,VOLKSWAGEN,Golf Cabrio,Golf IV Cabrio,SPREMENLJIV,ROČNI,DIEZEL,5,5.0,,50.0,1.9,https://www.bolha.com/avto-oglasi/vw-golf-iv-sdi-oglas-10055101,VW Golf IV sdi,1999.0,213000.0,999.0,bolha,28064.0,2683.0
667,Citroën,AX,N/A,SPREMENLJIV,,BENCIN,4,,,,1.1,https://www.bolha.com/avto-oglasi/citroen-ax-letnik-2000-125000-km-bencin-oglas-1580596,"Citroen AX, letnik 2000, 125000 km, bencin",2000.0,125000.0,,bolha,,
668,,,,SPREMENLJIV,,,3,,,,,https://www.bolha.com/avto-oglasi/mercedes-benz-a-150-letnik-2007-oglas-1579077,"MB  A 150, vrata L&D, avtoradio, rdec",,,110.0,bolha,,
669,VOLKSWAGEN,Golf Cabrio,Golf IV Cabrio,SPREMENLJIV,,DIEZEL,5,,,,1.998,https://www.bolha.com/avto-oglasi/vw-drugi-modeli-sdi-oglas-4471099,VW golf 4,2000.0,235000.0,430.0,bolha,28064.0,2683.0
670,RENAULT,Laguna Coupe,Laguna Coupe,SPREMENLJIV,ROČNI,DIEZEL,5,6.0,,88.0,1.995,https://www.bolha.com/avto-oglasi/renault-laguna-limuzina-oglas-7061729,Renault Laguna Limuzina,2006.0,260000.0,,bolha,22446.0,2227.0
671,CHRYSLER,Grand Voyager (AS),Grand Voyager ,KOMBI,ROČNI,BENCIN,5,5.0,,111.0,2.429,https://www.bolha.com/avto-oglasi/prodam-chrysler-voyager-2.4-oglas-10054868,PRODAM Chrysler Voyager 2.4,1996.0,301844.0,450.0,bolha,6092.0,535.0
672,CITROEN,Xsara Picasso,Xsara Picasso,SPREMENLJIV,,DIEZEL,4,,,,1.6,https://www.bolha.com/avto-oglasi/leva-stekla-vrat-xsaro-picasso-oglas-1580108,Stekla levih vrat za Xsaro Picasso,2005.0,200.0,10.0,bolha,6939.0,608.0
673,Citroën,AX,"1,1",SPREMENLJIV,,BENCIN,5,,,,1.1,https://www.bolha.com/avto-oglasi/citro-n-ax-1.1-oglas-10054360,"Citroën AX 1,1",1994.0,151000.0,600.0,bolha,,
674,VOLKSWAGEN,Transporter Kombi,Transporter Kombi (T6),KOMBI,ROČNI,DIEZEL,4,6.0,,96.0,2.461,https://www.bolha.com/avto-oglasi/vw-transporter-vw-transporter-2.5-tdi-resilec-oglas-9906645,VW Transporter VW TRANSPORTER 2.5 TDI - REŠILEC,2004.0,499000.0,8500.0,bolha,27879.0,2671.0
675,AUDI,A4 Allroad,A4 Allroad,KARAVAN,,DIEZEL,5,,,99.0,1.899,https://www.bolha.com/avto-oglasi/audi-a4-allroad-audi-a4-allroad-1.9-tdi-oglas-9907149,Audi A4 Allroad AUDI A4 ALLROAD 1.9 TDI,2002.0,390000.0,849.0,bolha,2031.0,173.0
676,HYUNDAI,Getz 3 Doors,Getz 3 Doors,HATCHBACK,ROČNI,BENCIN,5,5.0,,72.0,1.3,https://www.bolha.com/avto-oglasi/hyundai-getz-1.4-gl-oglas-9388019,"Hyundai Getz 1,3 GL",2004.0,237000.0,1100.0,bolha,12038.0,1218.0
677,MERCEDES BENZ,C-Klasse T-Modell,C-Klasse T-Modell (S204),KARAVAN,ROČNI,DIEZEL,5,,,100.0,2.143,https://www.bolha.com/avto-oglasi/mercedes-razred-c-karavan-menjam-letnik-2010-340000-km-diesel-oglas-1582570,"Mercedes razred C-Karavan,MENJAM letnik 2010, 340000 km, diesel",2010.0,340000.0,11800.0,bolha,15309.0,1616.0
678,MITSUBISHI,Outlander / Airtrek,Outlander/Airtrek,SUV,ROČNI,DIEZEL,4,5.0,,131.0,2.47,https://www.bolha.com/avto-oglasi/mitsubishi-l200-pick-up-oglas-10053254,Mitsubishi L200 pick up,2011.0,210000.0,13500.0,bolha,17771.0,1778.0
679,AUDI,A6 Avant,A6 Avant,KARAVAN,AVTOMATSKI,DIEZEL,5,,,120.0,2.496,https://www.bolha.com/avto-oglasi/audi-a6-avant-2.5-tdi-avtomatik-oglas-10053249,Audi A6 Avant 2.5 TDI avtomatik,2003.0,350000.0,1950.0,bolha,1623.0,164.0
680,MITSUBISHI,Pajero 5 Doors,Pajero/Montero/Shogun,SUV,ROČNI,DIEZEL,4,,,70.0,2.45,https://www.bolha.com/avto-oglasi/mitsubishi-pajero-letnik-1991-300000-km-diesel-oglas-1475242,"Mitsubishi Pajero, letnik 1991, 300000 km, diesel",1991.0,300000.0,3000.0,bolha,17895.0,1786.0
681,PEUGEOT,205,205 5 doors,HATCHBACK,,BENCIN,5,,,,979.0,https://www.bolha.com/avto-oglasi/peugeot-205-205-5-vrat-letnik-1985-152000-km-bencin-oglas-2569171,"Peugeot 205 205 5 vrat, letnik 1985, 152000 km, bencin",1985.0,152000.0,600.0,bolha,20510.0,2006.0
682,BMW,3 Series  Cabriolet,3 Series Cabriolet (E46),SPREMENLJIV,ROČNI,BENCIN,2,,,105.0,1.8,https://www.bolha.com/avto-oglasi/bmw-serija-3-cabriolet-1.8ic-oglas-8724565,BMW serija 3 Cabriolet 1.8IC,2002.0,320000.0,6000.0,bolha,4584.0,298.0
683,Yugo,Koral,55,HATCHBACK,,BENCIN,3,,,55.0,1.116,https://www.bolha.com/avto-oglasi/yugo-koral-55-oglas-9626588,Yugo Koral 55,1990.0,46000.0,4000.0,bolha,,
684,Mazda,6,karavan,KARAVAN,ROČNI,DIEZEL,5,6.0,,,2.0,https://www.bolha.com/avto-oglasi/mazda-6-karavan-oglas-7983124,Mazda 6 karavan,2006.0,260000.0,2000.0,bolha,,
685,BMW,X6,X6,SUV,AVTOMATSKI,DIEZEL,5,,,,3.0,https://www.bolha.com/avto-oglasi/bmw-x-6-letnik-2010-diesel-oglas-1576386,"BMW X-6 , letnik 2010, diesel",2009.0,150000.0,,bolha,4143.0,265.0
686,Mercedes-Benz,S klasa,S 320cdi 4MATIC AMG,SPREMENLJIV,AVTOMATSKI,DIEZEL,4,,,173.0,2.987,https://www.bolha.com/avto-oglasi/mercedes-benz-klasa-320cdi-4matic-amg-avtomatik-oglas-3743808,Mercedes-Benz S klasa S 320cdi 4MATIC AMG avtomatik,2009.0,400000.0,12900.0,bolha,,
687,Peugeot,308,"ACTIVE ll 1,6 VTI120",HATCHBACK,ROČNI,BENCIN,5,5.0,,88.0,1.598,https://www.bolha.com/avto-oglasi/peugeot-308-active-ll-1.6-vti120-oglas-10052819,"Peugeot 308 ACTIVE ll 1,6 VTI120",2011.0,97000.0,5900.0,bolha,,
688,VOLKSWAGEN,Sharan,Sharan,KOMBI,ROČNI,BENCIN,4,,,,2.0,https://www.bolha.com/avto-oglasi/vw-sharan-vw-sharan-kupim-2.0-ali-1.8-bencin-letnik-1997-123-km-oglas-1580496,"VW Sharan VW SHARAN KUPIM 2.0 ALI 1.8 BENCIN, letnik 1997, 123 km, ...",1997.0,123.0,0.0,bolha,27838.0,2655.0
689,Toyota,Corolla,ODKUP TOYOTA,SPREMENLJIV,ROČNI,BENCIN,4,,,1.0,1.234,https://www.bolha.com/avto-oglasi/toyota-corolla-carina-camry-kupim-toyota-le123556-km-bencin-oglas-1582903,"Toyota Corolla, Carina Camry KUPIM TOYOTA , le123556 km, bencin",1995.0,123556.0,0.01,bolha,,
690,VOLKSWAGEN,Beetle,Beetle,COUPÉ,ROČNI,DIEZEL,3,,,63.0,1.9,https://www.bolha.com/avto-oglasi/vw-beetle-1.9-tdi-oglas-10052649,VW Beetle 1.9 TDI,2001.0,140000.0,2900.0,bolha,27950.0,2676.0
691,FIAT,Grande Punto / Punto Evo 3 Doors,Grande Punto 3 Doors,HATCHBACK,,DIEZEL,3,,,51.0,1.248,https://www.bolha.com/avto-oglasi/fiat-punto-van-1.3-jtd-oglas-9733563,Fiat Punto Van 1.3. JTD,2006.0,255000.0,550.0,bolha,8362.0,888.0
692,Mazda,MPV,2.5. TD,KOMBI,,DIEZEL,5,,,85.0,2.5,https://www.bolha.com/avto-oglasi/mazda-mpv-2.5-td-oglas-9733584,Mazda MPV 2.5. TD,1996.0,274000.0,990.0,bolha,,
693,BMW,3 Series Touring,3 Series Touring (G21),KARAVAN,,DIEZEL,5,,,105.0,1.998,https://www.bolha.com/avto-oglasi/bmw-serija-3-touring-avtomatik-oglas-10051921,BMW serija 3 Touring Avtomatik,2014.0,267000.0,,bolha,2736.0,245.0
694,LADA,111,111,HATCHBACK,ROČNI,BENCIN,4,5.0,,,1.4,https://www.bolha.com/avto-oglasi/111-hatchback-oglas-10051912,Лада 111 hatchback,2008.0,145000.0,700.0,bolha,13420.0,1362.0
695,FIAT,Punto 5 Doors,Punto 5 Doors,HATCHBACK,ROČNI,DIEZEL,5,,,,19.0,https://www.bolha.com/avto-oglasi/fiat-scudo-1.9tdi-rezervni-deli-alternator-hladilnik-blatn-oglas-1576989,"Fiat Scudo 1,9TDI, rezervni deli:alternator,hladilnik,blatn",1999.0,260000.0,,bolha,8484.0,899.0
